index,daily_people_vaccinated,total_boosters,reproduction_rate,new_cases,location
202,127189.6254805226,81303985.08123852,0.855884087031,68.47614942167067,Seychelles
203,127189.6254805226,81303985.08123852,0.5250159016817938,6.255194895095213,Sierra Leone
204,127189.6254805226,81303985.08123852,1.0702054271543626,2973.2939033139087,Singapore
205,127189.6254805226,81303985.08123852,,13.19829962367689,Sint Maarten (Dutch part)
206,127189.6254805226,81303985.08123852,0.910923293474003,2288.814116521717,Slovakia
207,127189.6254805226,81303985.08123852,1.027083585082297,1602.9627075126175,Slovenia
208,127189.6254805226,81303985.08123852,0.3543846260387812,34.22925503127635,Solomon Islands
209,127189.6254805226,81303985.08123852,0.5169865815035887,29.21126955558632,Somalia
210,127189.6254805226,81303985.08123852,0.968274717321878,3871.714919512164,South Africa
211,127059.21077404865,82289919.52121153,,71112.34392659811,South America
212,127059.21077404865,82289919.52121153,1.058941990399235,40792.885624205504,South Korea
213,127189.6254805226,81303985.08123852,0.6996824311314429,17.325739745509924,South Sudan
214,127189.6254805226,81303985.08123852,1.1153578376368574,15717.812302709923,Spain
215,127189.6254805226,81303985.08123852,0.9632286721597738,865.7847406642921,Sri Lanka
216,127189.6254805226,81303985.08123852,0.7256884199903063,49.66053515915069,Sudan
217,127189.6254805226,81303985.08123852,0.8521605704686847,107.11870521747906,Suriname
218,127059.21077404865,82289919.52121153,1.1007809418841668,2955.922391729181,Sweden
219,127059.21077404865,82289919.52121153,1.0903194943331584,5444.065271292462,Switzerland
220,127189.6254805226,81303985.08123852,0.9542427280513636,61.16959082728154,Syria
221,127059.21077404865,82289919.52121153,1.110234707495369,,Taiwan
222,127189.6254805226,81303985.08123852,0.1859943032805933,5.939933042175878,Tajikistan
223,127189.6254805226,81303985.08123852,0.20698525359696704,59.899802398902494,Tanzania
224,127189.6254805226,81303985.08123852,0.9774751847450087,6756.242418705462,Thailand
225,127189.6254805226,81303985.08123852,0.8899767686716707,33.043723962594235,Timor
226,127189.6254805226,81303985.08123852,1.0074550005643603,47.34332246737065,Togo
227,127189.6254805226,81303985.08123852,,0.005412004581324808,Tokelau
228,127189.6254805226,81303985.08123852,0.5427482758107042,23.27613180119064,Tonga
229,127189.6254805226,81303985.08123852,0.9900331312702092,256.9490362296902,Trinidad and Tobago
